run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch7912-seed6-8120,6,tool,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3.5-4B-Base,9,5,5,5,3,2,0,0,0.556,0.244,1.0,0.649,0.578,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.444,0.0,3.444,0.681,1.0,1.0,0.2446,0.0,,0.0,,
slurm-batch7912-seed7-8121,7,tool,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3.5-4B-Base,9,3,3,1,1,0,0,0,0.333,0.183,1.0,0.638,0.457,0.298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889,1.111,4.0,0.517,0.994,0.778,0.2253,0.0,,0.0,,
slurm-batch7912-seed8-8122,8,tool,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3.5-4B-Base,9,2,2,0,0,0,0,0,0.222,0.183,0.967,0.627,0.425,0.281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.444,5.444,0.331,1.0,0.778,0.2403,0.0,,0.0,,
slurm-batch7912-seed9-8123,9,tool,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen3.5-4B-Base,9,5,5,4,3,1,0,0,0.556,0.417,1.0,0.667,0.586,0.489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.778,3.778,0.558,1.0,0.889,0.2281,0.0,,0.0,,
slurm-batch7917-seed1-8407,1,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,1,1,0,0,5,1.0,0.628,1.0,0.612,0.687,0.338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,1.444,0.344,1.0,0.111,0.2248,0.0,,0.0,,
slurm-batch7917-seed10-8416,10,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,9,9,1,1,0,0,4,1.0,0.783,1.0,0.618,0.738,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,1.444,0.419,1.0,0.111,0.2309,0.0,,0.0,,
slurm-batch7917-seed2-8408,2,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,1,1,0,0,3,0.778,0.567,1.0,0.625,0.677,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.889,0.0,1.889,0.45,1.0,0.333,0.2601,0.0,,0.0,,
slurm-batch7917-seed3-8409,3,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,2,2,0,0,5,0.778,0.417,1.0,0.62,0.647,0.361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,0.0,2.111,0.368,1.0,0.444,0.2341,0.0,,0.0,,
slurm-batch7917-seed4-8410,4,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,1,1,0,0,4,0.778,0.45,1.0,0.631,0.632,0.352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.222,2.444,0.428,1.0,0.333,0.2296,0.0,,0.0,,
slurm-batch7917-seed5-8411,5,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,6,6,1,1,0,0,4,0.667,0.494,1.0,0.607,0.643,0.274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.0,1.667,0.395,1.0,0.444,0.243,0.0,,0.0,,
slurm-batch7917-seed6-8412,6,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,1,1,0,0,4,0.778,0.594,1.0,0.614,0.675,0.326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.333,0.332,1.0,0.333,0.2038,0.0,,0.0,,
slurm-batch7917-seed7-8413,7,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,7,7,3,2,1,0,2,0.778,0.439,1.0,0.629,0.739,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.778,0.0,1.778,0.51,1.0,0.556,0.2532,0.0,,0.0,,
slurm-batch7917-seed8-8414,8,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,0,0,0,0,5,0.889,0.65,1.0,0.616,0.841,0.352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.0,1.444,0.323,1.0,0.111,0.2455,0.0,,0.0,,
