run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batchrerun-runs_grid_qwen_main_gQwen3-8B_sQwen3-8B_2026-04-27_222528-r1-20260504081229-seed4-7700,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,36,36,36,36,0,0,0,0.36,0.146,1.0,0.625,0.555,0.387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.37,0.43,2.8,0.58,1.0,0.98,0.267,0.0,,0.0,,
slurm-batchrerun-runs_grid_qwen_main_gQwen3-8B_sQwen3-8B_2026-04-27_222528-r1-20260504081229-seed5-7701,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,100,34,34,34,34,0,0,0,0.34,0.134,1.0,0.625,0.58,0.366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.47,0.39,2.86,0.569,0.997,1.0,0.2661,0.0,,0.0,,
slurm-batch7765-seed1-762,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,29,29,23,23,0,0,2,0.29,0.133,1.0,0.619,0.555,0.457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.73,0.62,2.35,0.515,0.999,0.94,0.2704,0.0,,0.0,,
slurm-batch7765-seed2-897,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,26,26,15,15,0,0,5,0.26,0.112,1.0,0.62,0.574,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.61,0.49,2.1,0.443,1.0,0.89,0.272,0.0,,0.0,,
slurm-batchmanual-rerun-runs_grid_qwen_main_gQwen3-8B_sQwen3.5-4B_2026-04-27_222528-seed3-20260504185708-seed3-8527,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,35,35,27,27,0,0,4,0.35,0.15,1.0,0.619,0.596,0.443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.91,0.49,2.4,0.507,1.0,0.92,0.2704,0.0,,0.0,,
slurm-batchmanual-rerun-runs_grid_qwen_main_gQwen3-8B_sQwen3.5-4B_2026-04-27_222528-seed4-20260504185708-seed4-8528,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,35,35,28,27,1,0,2,0.35,0.137,1.0,0.625,0.559,0.447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.94,0.51,2.45,0.533,1.0,0.93,0.271,0.0,,0.0,,
slurm-batchmanual-rerun-runs_grid_qwen_main_gQwen3-8B_sQwen3.5-4B_2026-04-27_222528-seed5-20260504185708-seed5-8529,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,100,30,30,23,21,2,0,5,0.3,0.115,1.0,0.625,0.558,0.453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.92,0.43,2.35,0.49,1.0,0.93,0.2712,0.0,,0.0,,
slurm-batch7767-seed1-1767,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,21,21,21,20,1,0,0,0.21,0.092,1.0,0.616,0.579,0.417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.66,0.42,2.08,0.46,1.0,0.98,0.2703,0.0,,0.0,,
slurm-batch7767-seed2-1833,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,25,25,24,23,1,0,0,0.25,0.101,1.0,0.615,0.569,0.408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.01,0.52,2.53,0.516,1.0,0.99,0.2713,0.0,,0.0,,
slurm-batch7767-seed3-2040,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,23,23,24,24,0,0,0,0.23,0.091,1.0,0.613,0.562,0.403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.76,0.37,2.13,0.48,0.999,0.99,0.2713,0.0,,0.0,,
slurm-batch7767-seed4-2096,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,28,28,28,28,0,0,0,0.28,0.117,1.0,0.615,0.59,0.413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.38,2.18,0.492,1.0,1.0,0.2749,0.0,,0.0,,
slurm-batch7767-seed5-2190,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,23,23,24,24,0,0,0,0.23,0.106,1.0,0.616,0.561,0.395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.06,0.57,2.63,0.521,0.999,0.99,0.271,0.0,,0.0,,
slurm-batch7760-seed1-8203,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,77,77,23,23,0,0,40,0.77,0.395,0.998,0.604,0.573,0.468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.87,1.05,2.92,0.443,0.998,0.46,0.2214,0.0,,0.0,,
