run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch4412-seed4-1023,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,25,25,24,24,0,0,0,0.25,0.076,1.0,0.616,0.569,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.79,0.48,2.27,0.524,1.0,0.99,0.2725,0.0,,0.0,,
slurm-batch4412-seed5-1046,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-9B,100,30,30,30,29,1,0,0,0.3,0.088,1.0,0.617,0.582,0.394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.82,0.43,2.25,0.553,0.999,0.98,0.2722,0.0,,0.0,,
slurm-batch4405-seed1-8195,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,76,76,34,34,0,0,27,0.76,0.281,1.0,0.606,0.58,0.453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.05,1.34,3.39,0.583,0.999,0.58,0.2203,0.0,,0.0,,
slurm-batch4405-seed2-8198,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,80,80,28,27,1,0,35,0.8,0.3,1.0,0.61,0.597,0.471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.82,1.39,3.21,0.521,1.0,0.48,0.2223,0.0,,0.0,,
slurm-batch4405-seed3-8219,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,73,73,31,31,0,0,30,0.73,0.306,1.0,0.605,0.614,0.449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.02,1.15,3.17,0.526,1.0,0.56,0.2173,0.0,,0.0,,
slurm-batch4405-seed4-8221,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,77,77,33,33,0,0,28,0.77,0.264,1.0,0.611,0.577,0.484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,1.1,3.08,0.544,0.996,0.54,0.2208,0.0,,0.0,,
slurm-batch4405-seed5-8223,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,72,72,29,29,0,0,25,0.72,0.273,1.0,0.609,0.598,0.476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.04,1.25,3.29,0.546,1.0,0.57,0.2248,0.0,,0.0,,
slurm-batch4407-seed1-8498,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,55,55,60,60,0,0,0,0.55,0.181,0.998,0.641,0.544,0.343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.86,1.85,5.71,0.751,0.995,0.95,0.2481,0.0,,0.0,,
slurm-batch4407-seed2-8871,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,57,57,58,58,0,0,0,0.57,0.174,0.999,0.641,0.531,0.339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.84,1.94,5.78,0.774,0.997,0.99,0.2433,0.0,,0.0,,
slurm-batch4407-seed3-9580,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,55,55,56,56,0,0,0,0.55,0.187,0.999,0.64,0.552,0.343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.83,1.9,5.73,0.722,0.997,0.99,0.2453,0.0,,0.0,,
