run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9045-seed3-2354,3,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.52,0.256,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0988,0.0,,0.0,,
slurm-batch9045-seed4-2355,4,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.521,0.239,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0928,0.0,,0.0,,
slurm-batch9045-seed5-2356,5,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.521,0.256,0.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0948,0.0,,0.0,,
slurm-batch9045-seed6-2357,6,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.519,0.261,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0984,0.0,,0.0,,
slurm-batch9045-seed7-2358,7,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.521,0.294,0.036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1002,0.0,,0.0,,
slurm-batch9045-seed8-2359,8,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.519,0.244,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0995,0.0,,0.0,,
slurm-batch9045-seed9-2360,9,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-2bit,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.521,0.272,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0983,0.0,,0.0,,
slurm-batch9044-seed1-1991,1,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.417,0.518,0.256,0.258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0971,0.0,,0.0,,
slurm-batch9044-seed10-2000,10,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.433,0.519,0.233,0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0971,0.0,,0.0,,
slurm-batch9044-seed2-1992,2,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.344,0.519,0.256,0.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.092,0.0,,0.0,,
