run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9621-seed9-231,9,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-2B,9,9,9,5,5,0,0,0,1.0,0.911,1.0,0.677,0.931,0.536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.333,0.0,3.333,0.748,1.0,0.556,0.2293,0.0,,0.0,,
slurm-batch9620-seed1-199,1,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,5,5,4,4,0,0,1,0.556,0.489,1.0,0.678,0.734,0.397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.222,1.556,5.778,0.692,1.0,0.889,0.2129,0.0,,0.0,,
slurm-batch9620-seed10-208,10,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,9,9,7,7,0,0,0,1.0,0.85,1.0,0.678,0.881,0.506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.889,0.333,4.222,0.801,1.0,0.778,0.2318,0.0,,0.0,,
slurm-batch9620-seed2-200,2,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,7,7,6,6,0,0,1,0.778,0.622,1.0,0.69,0.784,0.399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.333,1.667,6.0,0.8,0.976,0.889,0.2351,0.0,,0.0,,
slurm-batch9620-seed3-201,3,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,8,8,5,5,0,0,1,0.889,0.739,1.0,0.671,0.746,0.457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.889,0.333,4.222,0.74,1.0,0.667,0.2249,0.0,,0.0,,
slurm-batch9620-seed4-202,4,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,7,7,6,6,0,0,0,0.778,0.672,1.0,0.675,0.828,0.466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.444,1.111,5.556,0.723,1.0,0.889,0.2209,0.0,,0.0,,
slurm-batch9620-seed5-203,5,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,6,6,5,5,0,0,0,0.667,0.561,1.0,0.661,0.827,0.414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,1.111,5.222,0.763,0.981,0.889,0.2385,0.0,,0.0,,
slurm-batch9620-seed6-204,6,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,6,6,6,6,0,0,0,0.667,0.578,1.0,0.674,0.825,0.442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,1.667,5.778,0.77,1.0,1.0,0.2217,0.0,,0.0,,
slurm-batch9620-seed7-205,7,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,8,8,7,7,0,0,0,0.889,0.717,1.0,0.68,0.85,0.442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.444,0.667,5.111,0.735,1.0,0.889,0.2253,0.0,,0.0,,
slurm-batch9620-seed8-206,8,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,6,6,5,5,0,0,1,0.667,0.506,1.0,0.659,0.786,0.472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.222,1.222,5.444,0.76,1.0,0.889,0.2193,0.0,,0.0,,
